budget,genres,id,production_companies,production_countries,release_date,revenue,title,vote_average
2000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",346,"[{""name"": ""Toho Company"", ""id"": 882}]","[{""iso_3166_1"": ""JP"", ""name"": ""Japan""}]",4/26/1954,271841,Seven Samurai,8.2
0,"[{""id"": 99, ""name"": ""Documentary""}]",84318,[],[],9/28/2012,0,The Other Dream Team,6.9
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",45145,"[{""name"": ""Vega Film"", ""id"": 8138}, {""name"": ""Balthazar Productions"", ""id"": 10005}, {""name"": ""Starr"", ""id"": 38735}, {""name"": ""Arena"", ""id"": 38736}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/18/1991,0,Johnny Suede,4.7
0,"[{""id"": 35, ""name"": ""Comedy""}]",13983,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/21/2007,0,Finishing The Game,4.9
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",45649,"[{""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Backup Films"", ""id"": 5381}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Elle Driver"", ""id"": 6930}, {""name"": ""1.85 Films"", ""id"": 12856}, {""name"": ""Realitism Films"", ""id"": 20856}, {""name"": ""Sindika Dokolo"", ""id"": 23002}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""AO"", ""name"": ""Angola""}]",7/9/2010,98017,Rubber,5.7
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",19844,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2007,0,Kiss the Bride,4.2
0,"[{""id"": 18, ""name"": ""Drama""}]",21801,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2002,0,The Slaughter Rule,6.2
500000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",43933,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",6/18/2010,4242978,Monsters,6.2
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",73511,"[{""name"": ""Parker Film Company"", ""id"": 68599}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/21/2005,0,The Californians,4
0,"[{""id"": 35, ""name"": ""Comedy""}]",43653,[],[],1/1/2007,0,The Living Wake,5
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",139715,"[{""name"": ""Gala Film"", ""id"": 4896}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/27/2012,0,Detention of the Dead,4.5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",45380,[],"[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}]",1/1/2006,0,Crazy Stone,6.9
0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",30867,[],"[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/31/2006,0,Scott Walker: 30 Century Man,7
500000,"[{""id"": 18, ""name"": ""Drama""}]",81220,"[{""name"": ""Furst Films"", ""id"": 3135}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/2/2001,0,Everything Put Together,5
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",253626,"[{""name"": ""Voltage Pictures"", ""id"": 10255}, {""name"": ""Sobini Films"", ""id"": 13923}, {""name"": ""Dune Films"", ""id"": 19477}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/9/2015,316472,Good Kill,5.9
0,[],294550,[],[],5/2/2014,0,The Outrageous Sophie Tucker,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",90369,"[{""name"": ""Goldcrest Pictures"", ""id"": 11843}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",5/25/2012,0,Now Is Good,7.3
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",117942,"[{""name"": ""Spy Global Media"", ""id"": 31296}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/28/2012,0,Girls Gone Dead,3.5
0,[],380097,[],[],,0,America Is Still the Place,0
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]",322194,"[{""name"": ""Rainsworth Productions"", ""id"": 45330}, {""name"": ""Hilton Media Management"", ""id"": 45331}, {""name"": ""Underwater Productions"", ""id"": 45332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/10/2015,0,Subconscious,3.4
0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",98568,"[{""name"": ""Caliber Media Company"", ""id"": 11049}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/22/2011,0,Enter Nowhere,6.5
500,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",119657,[],"[{""iso_3166_1"": ""DO"", ""name"": ""Dominican Republic""}]",3/1/2012,0,El Rey de Najayo,0
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 28, ""name"": ""Action""}]",380733,"[{""name"": ""Triple D Productions"", ""id"": 60954}, {""name"": ""CalTex Films"", ""id"": 72741}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/2016,0,Fight to the Finish,5.2
0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 27, ""name"": ""Horror""}]",285743,"[{""name"": ""Limb from Limb Pictures"", ""id"": 59006}, {""name"": ""Execution Style Entertainment"", ""id"": 59007}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/29/2016,0,Alleluia! The Devil's Carnival,6
0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]",362765,"[{""name"": ""Veracity Productions"", ""id"": 64898}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/19/2014,0,The Sound and the Shadow,0
0,"[{""id"": 10751, ""name"": ""Family""}]",379532,"[{""name"": ""Be Your Own Hollywood"", ""id"": 39706}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/5/2016,0,Rodeo Girl,5.5
0,"[{""id"": 99, ""name"": ""Documentary""}]",253261,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",3/8/2014,0,Born to Fly: Elizabeth Streb vs. Gravity,5
500000,[],297100,[],[],9/11/2014,0,The Little Ponderosa Zoo,2
0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",15239,"[{""name"": ""Troma Entertainment"", ""id"": 3052}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/1984,0,The Toxic Avenger,6.3
0,"[{""id"": 18, ""name"": ""Drama""}]",94072,[],[],6/13/1991,0,Straight Out of Brooklyn,4.3
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",4107,"[{""name"": ""Portman Entertainment Group"", ""id"": 1095}, {""name"": ""B\u00f3rd Scann\u00e1n na h\u00c9ireann"", ""id"": 1898}, {""name"": ""Hell's Kitchen Films"", ""id"": 2307}, {""name"": ""Granada Television"", ""id"": 14063}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",1/16/2002,773228,Bloody Sunday,7.2
0,[],325579,[],[],1/1/2015,0,Diamond Ruff,2.4
450000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",15624,"[{""name"": ""Prophecy Pictures Ltd."", ""id"": 41047}, {""name"": ""Gordonstreet Pictures"", ""id"": 60473}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/7/2006,973525,Conversations with Other Women,6.2
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",17287,"[{""name"": ""Troma Entertainment"", ""id"": 3052}, {""name"": ""Poultry Productions LLC"", ""id"": 18321}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2006,0,Poultrygeist: Night of the Chicken Dead,5.9
0,[],198370,[],[],4/15/2014,0,Mutual Friends,0
439000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3062,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/2/1933,2281000,42nd Street,6.1
0,[],328307,[],[],11/20/2014,0,Rise of the Entrepreneur: The Search for a Better Way,8
225000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",15389,"[{""name"": ""Allagash Films"", ""id"": 3076}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8/3/1990,0,Metropolitan,7
0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",464,"[{""name"": ""GF Studios AB"", ""id"": 242}, {""name"": ""Lefwander Kapitalf\u00f6rvaltning AB"", ""id"": 2495}, {""name"": ""Sonet Film AB"", ""id"": 7937}]","[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",9/3/2004,0,As It Is in Heaven,6.9
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}]",308467,[],[],3/1/2013,0,Roadside,4.2
400000,"[{""id"": 35, ""name"": ""Comedy""}]",8193,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Access Films"", ""id"": 2339}, {""name"": ""Napoleon Pictures Limited"", ""id"": 2340}, {""name"": ""Carnival Films"", ""id"": 6196}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/11/2004,46118097,Napoleon Dynamite,6.7
0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",188166,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""The Lab Of Madness"", ""id"": 2772}, {""name"": ""Neighborhood Watch"", ""id"": 22700}, {""name"": ""Paradise City"", ""id"": 28360}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",4/25/2014,258384,Blue Ruin,6.9
15000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",23827,"[{""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""Solana Films"", ""id"": 21223}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/14/2007,193355800,Paranormal Activity,5.9
0,"[{""id"": 99, ""name"": ""Documentary""}]",1282,"[{""name"": ""Agi Orsi Productions"", ""id"": 794}, {""name"": ""Vans Off the Wall"", ""id"": 795}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/18/2001,0,Dogtown and Z-Boys,7.2
400000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}]",762,"[{""name"": ""Python (Monty) Pictures Limited"", ""id"": 416}, {""name"": ""Michael White Productions"", ""id"": 463}, {""name"": ""National Film Trustee Company"", ""id"": 464}, {""name"": ""Twickenham Film Studios"", ""id"": 465}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",3/13/1975,5028948,Monty Python and the Holy Grail,7.8
0,"[{""id"": 18, ""name"": ""Drama""}]",64499,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6/5/2006,0,Quinceañera,7
0,[],281189,[],[],11/5/2003,0,Gory Gory Hallelujah,1
218,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 18, ""name"": ""Drama""}]",1435,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/19/2003,1162014,Tarnation,7.5
0,"[{""id"": 99, ""name"": ""Documentary""}]",47546,[],[],7/6/2010,0,I Want Your Money,3.8
0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]",189711,"[{""name"": ""Red Cube Picture"", ""id"": 27892}, {""name"": ""TBC Films"", ""id"": 27893}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/8/2014,0,Love in the Time of Monsters,5
0,"[{""id"": 27, ""name"": ""Horror""}]",19204,"[{""name"": ""Fulvia Film"", ""id"": 13682}]","[{""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",4/22/1981,0,The Beyond,6.6
35000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",9029,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Penn Station Entertainment"", ""id"": 4916}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/7/2008,170000000,What Happens in Vegas,5.8
500000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",18045,"[{""name"": ""Calder Road Film"", ""id"": 3435}, {""name"": ""Canadian Film Centre (CFC)"", ""id"": 14185}, {""name"": ""Feature Film Project, The"", ""id"": 64574}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",3/11/2005,0,The Dark Hours,5.5
860000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",11240,"[{""name"": ""Channel Four Films"", ""id"": 181}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""SAF Productions"", ""id"": 73964}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",9/7/1985,2451545,My Beautiful Laundrette,6.6
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",43743,[],[],1/1/2002,0,Fabled,0
0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",157909,"[{""name"": ""Feature Film Project"", ""id"": 21953}, {""name"": ""Red Plush Films"", ""id"": 21954}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/23/2004,0,Show Me,5.6
0,"[{""id"": 18, ""name"": ""Drama""}]",10238,"[{""name"": ""Cinematograph AB"", ""id"": 7445}, {""name"": ""Svenska Filminstitutet (SFI)"", ""id"": 7446}]","[{""iso_3166_1"": ""SE"", ""name"": ""Sweden""}]",12/21/1972,0,Cries and Whispers,7.8
385907,"[{""id"": 18, ""name"": ""Drama""}]",3059,"[{""name"": ""Triangle Film Corporation"", ""id"": 1307}, {""name"": ""Wark Producing Corp."", ""id"": 1308}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/4/1916,8394751,Intolerance,7.4
0,"[{""id"": 99, ""name"": ""Documentary""}]",15800,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/18/1997,0,Trekkies,6.3
379000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",65203,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/8/1929,4358000,The Broadway Melody,5
350000,"[{""id"": 27, ""name"": ""Horror""}]",764,"[{""name"": ""Renaissance Pictures"", ""id"": 467}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/15/1981,29400000,The Evil Dead,7.3
6000000,"[{""id"": 27, ""name"": ""Horror""}]",103620,"[{""name"": ""La Petite Reine"", ""id"": 1992}, {""name"": ""Studio 37"", ""id"": 2577}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Cin\u00e9+"", ""id"": 10611}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12/26/2012,31081,Maniac,6
0,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}]",319069,"[{""name"": ""kNow Productions"", ""id"": 14911}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""IL"", ""name"": ""Israel""}]",1/24/2015,0,Censored Voices,5.1
300000,"[{""id"": 99, ""name"": ""Documentary""}]",14278,"[{""name"": ""Thinkfilm"", ""id"": 446}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7/22/2005,1750211,Murderball,6.9
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",25678,"[{""name"": ""Cannon Group"", ""id"": 1444}, {""name"": ""Golan-Globus"", ""id"": 1445}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/1/1987,0,American Ninja 2: The Confrontation,4.9
0,"[{""id"": 99, ""name"": ""Documentary""}]",79161,"[{""name"": ""Copacetic Pictures"", ""id"": 8139}]",[],10/18/2006,0,51 Birch Street,6.8
350000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]",371690,"[{""name"": ""StoneKap Productions Ltd."", ""id"": 82624}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",10/20/2015,0,Rotor DR1,4.7
350000,"[{""id"": 18, ""name"": ""Drama""}]",389,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Orion-Nova Productions"", ""id"": 10212}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",3/25/1957,1000000,12 Angry Men,8.2
0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",52032,"[{""name"": ""Norman Twain Productions"", ""id"": 8828}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2009,246574,My Dog Tulip,7.6
325000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",3078,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2/22/1934,4500000,It Happened One Night,7.7
0,"[{""id"": 18, ""name"": ""Drama""}]",38810,"[{""name"": ""Greek Film Center"", ""id"": 7254}, {""name"": ""Boo Productions"", ""id"": 15113}, {""name"": ""Horsefly Productions"", ""id"": 15115}]","[{""iso_3166_1"": ""GR"", ""name"": ""Greece""}]",6/1/2009,110197,Dogtooth,6.9
300000,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]",21525,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MTV Films"", ""id"": 746}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/23/2003,7808524,Tupac: Resurrection,8
312000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",55123,"[{""name"": ""Fine Line Features"", ""id"": 8}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",11/28/1999,1281176,Tumbleweeds,6.2
8,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",11980,"[{""name"": ""Dimension Films"", ""id"": 7405}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",9/1/1995,16,The Prophecy,6.4
0,"[{""id"": 35, ""name"": ""Comedy""}]",11956,"[{""name"": ""Vertigo Productions"", ""id"": 2756}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""France 2 Cin\u00e9ma"", ""id"": 15671}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}]",4/3/1996,0,When the Cat's Away,6.1
300000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1550,"[{""name"": ""Kalkaska Productions"", ""id"": 728}, {""name"": ""IFC Productions"", ""id"": 26468}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/19/2003,0,Pieces of April,6.4
0,[],162396,[],[],6/11/1998,0,The Big Swap,0
300000,"[{""id"": 18, ""name"": ""Drama""}]",26518,"[{""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""Van Hoy/Knudsen Productions"", ""id"": 31302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2006,0,Old Joy,6.3
200000,"[{""id"": 18, ""name"": ""Drama""}]",8942,"[{""name"": ""Glass Eye Pix"", ""id"": 1360}, {""name"": ""Film Science"", ""id"": 1976}, {""name"": ""Oscilloscope Laboratories"", ""id"": 4748}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""Field Guide Films"", ""id"": 31301}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5/22/2008,0,Wendy and Lucy,6.4
0,"[{""id"": 18, ""name"": ""Drama""}]",68412,"[{""name"": ""Caruso / Mendelsohn Productions"", ""id"": 64857}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1/1/2010,0,3 Backyards,4.8
300000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2786,"[{""name"": ""Dino de Laurentiis Cinematografica"", ""id"": 1216}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",8/29/1965,0,Pierrot le Fou,7.6
